id|sentence
CNXP-opiniao-20200103-0bd82867|Porém, esses dois partidos foram colocados de escanteio no campo político.
CNXP-opiniao-20200103-0bd82867|O VVD preferiu trabalhar no parlamento em uma coalizão com os esquerdistas do Partido Verde (GroenLinks), em vez de se aproximar dos 'partidos irmãos' à direita.
CNXP-opiniao-20200103-0bd82867|O primeiro-ministro Rutte fala todos os dias sobre a 'crise climática', um tema tradicionalmente da esquerda.
CNXP-opiniao-20200103-0bd82867|Muitas pessoas na Holanda se perguntam: 'Como isso é possível?'.
CNXP-opiniao-20200103-0bd82867|Esse é o tipo do político 'civilizado' de centro-direita que deseja permanecer livre das manchas da 'extrema-direita'?
CNXP-opiniao-20200103-0bd82867|A resposta é mais profunda e mais simples: “É a economia, estúpido!”.
CNXP-opiniao-20200103-0bd82867|Muitas pessoas não conseguem entender que os negócios internacionais e o seu porta-voz holandês, o VVD, estão lutando por um mundo sem fronteiras.
CNXP-opiniao-20200103-0bd82867|Não como a tradicional esquerda, com seu famoso hino nacional da União Europeia 'Todas as pessoas se tornam irmãos' - isso era uma utopia na época, e continua sendo uma utopia até hoje - mas, por razões puramente econômicas.
CNXP-opiniao-20200103-0bd82867|O Comércio mundial sem fronteiras, que liberal!
CNXP-opiniao-20200103-0bd82867|Sem mais obstáculos, sem regulamentos separados, sem passaportes e papelada.
CNXP-opiniao-20200103-0bd82867|"O neoliberal clamaria ""aleluia” se não soasse tão cristão."
CNXP-opiniao-20200103-0bd82867|E as tensões sociais causadas pela imigração em massa?
CNXP-opiniao-20200103-0bd82867|“Uma questão de tempo, pessoal.
CNXP-opiniao-20200103-0bd82867|O tempo cura todas as feridas.
CNXP-opiniao-20200103-0bd82867|Tudo vai ficar bem!”.
CNXP-opiniao-20200103-0bd82867|Esta é a visão do VVD.
CNXP-opiniao-20200103-0bd82867|Portanto, na verdade, uma visão utópica do mundo, parcialmente sobreposta à visão utópica do futuro à esquerda: um mundo em que todas as raças, sexos, crenças e modos sexuais convivem em harmonia.
CNXP-opiniao-20200103-0bd82867|Tanto a “centro-direita” neoliberal quanto a esquerda entendem que essa utopia só poderá realmente acontecer quando um fenômeno histórico desaparecer: o Estado-nação.
CNXP-opiniao-20200103-0bd82867|Um país com suas próprias tradições fortes e uma população relativamente homogênea, com valores culturais fortemente compartilhados deve ser combatido.
CNXP-opiniao-20200103-0bd82867|Deve literalmente se tornar algo do passado.
CNXP-opiniao-20200103-0bd82867|O excepcional deve ser colocado próximo ao padrão, para que não haja mais um padrão.
CNXP-opiniao-20200103-0bd82867|"Ilimitado no sentido mais amplo da palavra
Este último pode ser reconhecido em todos os tipos de áreas na narrativa liberal globalista de esquerda."
CNXP-opiniao-20200103-0bd82867|Aos olhos do cidadão cosmopolita de esquerda e liberal, a tolerância em relação à comunidade LGBTI - para citar apenas um exemplo - não é mais suficiente.
CNXP-opiniao-20200103-0bd82867|Um exemplo recente que ilustra isso muito bem tem a escritora de renome mundial, J.K.
CNXP-opiniao-20200103-0bd82867|Rowling, como objeto direto.
CNXP-opiniao-20200103-0bd82867|Conhecida como progressista de esquerda, Rowling tornou-se alvo de ataques venenosos de sua própria base, quando ela defendeu uma mulher que havia perdido o emprego por causa de um tweet, no qual afirmava que os homens não podiam se transformar em mulheres.
CNXP-opiniao-20200103-0bd82867|Para Rowling, eles foram foi longe demais com isso.
CNXP-opiniao-20200103-0bd82867|Aliás, com uma demissão aceita por um juiz.
CNXP-opiniao-20200103-0bd82867|Expor a opinião lhe custou caro.
CNXP-opiniao-20200103-0bd82867|Em pouco tempo, ela se tornou uma “traidora” para seus próprios seguidores, e foi bombardeada de insultos como “transfóbica” e “fanática”.
CNXP-opiniao-20200103-0bd82867|Isso mostra mais uma vez o quanto a nomeação de distinções é tabu.
CNXP-opiniao-20200103-0bd82867|Sejam estas distinções de limites e fronteiras geográficas ou das diferenças biológicas.
CNXP-opiniao-20200103-0bd82867|A mesma obsessão pela falta de limites leva a consequências inesperadas e inconsistentes em muitas áreas da esquerda.
CNXP-opiniao-20200103-0bd82867|Um exemplo impressionante é como a esquerda antimilitarista está, hoje em dia, se tornando cada vez mais a favor da ideia de um exército europeu.
CNXP-opiniao-20200103-0bd82867|A esquerda segue a proposição de Macron e sua igualmente colega cosmopolita alemã Merkel, de que a Europa só pode desempenhar um papel significativo globalmente como Estado federal.
CNXP-opiniao-20200103-0bd82867|A própria cultura nacional está sendo sacrificada, uma vez que maiores interesses estão em jogo.
CNXP-opiniao-20200103-0bd82867|"O déficit democrático
A fim de atenuar isso para a população nativa e, em particular, combater os sentimentos ""perigosos"" de “alienação”, é permitida a identificação do cidadão com sua região, inclusive ela é incentivada."
CNXP-opiniao-20200103-0bd82867|As regiões são menos perigosas, não têm fronteiras ou exércitos rígidos e podem compensar o sentimento de perda de identidade; tudo funciona em unidade e há sempre uma desculpa pra tudo.
CNXP-opiniao-20200103-0bd82867|Isso se você vê o futuro como um mundo sem Estados-nação, pelo menos.
CNXP-opiniao-20200103-0bd82867|Mas, e quanto a participação do eleitor?
CNXP-opiniao-20200103-0bd82867|Querem deixar claro que a transformação da Holanda e da Europa Ocidental não é uma lei da natureza, mas uma escolha baseada em uma visão político-econômica ideologicamente motivada?
CNXP-opiniao-20200103-0bd82867|Absolutamente não, aos meus olhos.
CNXP-opiniao-20200103-0bd82867|Fazendo um tabu da própria língua holandesa - palavras comuns no Holandês como “nativo” e “não-nativo” se tornaram pejorativas e agora, estão sendo proibidas de serem pronunciadas - a união liberal de esquerda detém todo o poder.
CNXP-opiniao-20200103-0bd82867|Uma discussão livre sobre as desvantagens e tensões trazidas pela imigração em massa não está sendo pautada.
CNXP-opiniao-20200103-0bd82867|"Utilizar as palavras “imigração em massa” ou questionar se ela deveria ser permitida é um tropeço aos olhos do professor universitário holandês e historiador Leo Lucassen, ""especialista"" em imigração."
CNXP-opiniao-20200103-0bd82867|A instrumentalização da educação, do judiciário e das instituições como o Serviço Público de TV e Radiodifusão também garante que o som da esquerda liberal soe muito mais forte do que outros sons.
CNXP-opiniao-20200103-0bd82867|Mas, a exclusão de pelo menos um quarto dos eleitores holandeses mina a credibilidade da democracia e a torna insustentável a longo prazo.
CNXP-opiniao-20200103-0bd82867|O debate politizado sobre a imigração - que hoje se tornou um tabu - deve ser conduzido de forma aberta e respeitosa.
CNXP-opiniao-20200103-0bd82867|Prós e contras terão que ouvir uns aos outros.
CNXP-opiniao-20200103-0bd82867|É necessário encontrar e defender um compromisso contra Bruxelas na Holanda e nos outros países da UE.
CNXP-opiniao-20200103-0bd82867|Se as elites liberais globalistas de esquerda persistirem em se recusar a entrar nessa discussão tão necessária com o cidadão cético sobre a imigração, as consequências políticas e sociais não poderão ser previstas.
CNXP-opiniao-20200103-0bd82867|Tudo começa com o reconhecimento de que os 'deploráveis' têm o direito de serem ouvidos.
CNXP-opiniao-20200103-0bd82867|Quanto mais cedo melhor.
CNXP-opiniao-20200103-0bd82867|"Como o ex-presidente dos Estados Unidos, Barack Obama, enfatizou recentemente: ""desumanizar aqueles que pensam diferente não causará nada, exceto ainda mais tensões e conflitos do que já existem"", mas na prática, é o que ocorre geralmente com os cidadãos conservadores da direita, chamados de ""direita-radical""."
CNXP-opiniao-20200103-0bd82867|Um amplo ‘think tank’ com uma bela e representativa seção da população poderia ser o começo para romper o impasse.
CNXP-opiniao-20200103-0bd82867|A visão do nosso primeiro-ministro na Holanda é que ele não gosta de elaborar visões.
CNXP-opiniao-20200103-0bd82867|Mas se tratando do futuro do nosso país, seria melhor ele desenvolver uma, e logo.
CNXP-opiniao-20200103-0bd82867|Antes que seja tarde demais.
CNXP-opiniao-20200103-0bd82867|Tradução Holandês-Português: Thaís Garcia.
CNXP-opiniao-20200102-58311fca|"Cultura Ocidental em Xeque 
Atualmente o mundo Ocidental vive sob um ataque ás instituições que foram os pilares para a construção do mesmo."
CNXP-opiniao-20200102-58311fca|Engenharia Social, controle de mentes, sociedade administrada, uniformidade de pensamento e ruptura total da atual estrutura da nossa civilização.
CNXP-opiniao-20200102-58311fca|O Marxismo Cultural vem sendo amplamente difundido no Ocidente, buscando romper com as tradições e legado das gerações passadas.
CNXP-opiniao-20200102-58311fca|Como diz Vladimir Tismaneanu no seu livro 'Do Comunismo'', o mal se institucionalizou no séc.
CNXP-opiniao-20200102-58311fca|XX através do Comunismo.
CNXP-opiniao-20200102-58311fca|"Ideologia x Valores 
Quem é movido por ideologias está sem associação da realidade."
CNXP-opiniao-20200102-58311fca|O conservador é movido por valores que são transcendentes, é respeitar o legado deixado pelos seus antepassados.
CNXP-opiniao-20200102-58311fca|O Conservador persegue a moral, os valores, os princípios e a edificação de caráter mesmo sabendo que é errante e imperfeito, não se coloca acima de julgamento moral como faz um marxista.
CNXP-opiniao-20200102-58311fca|O Ceticismo Conservador preza pelo valor às tradições ao invés do futuro rumo a perfeição do homem.
CNXP-opiniao-20200102-58311fca|O Conservador reconhece a importância da liberdade individual, da livre cooperação e trocas como percebeu Adam Smith em “Riqueza das Nações”.
CNXP-opiniao-20200102-58311fca|O modus operandi do Conservador se tornou uma espécie “de contrato primitivo eterno de uma sociedade também eterna” como definiu Edmund Burke.
CNXP-opiniao-20200102-58311fca|Chesterton disse que a moral cristã seria atacada pelo relativismo e a decadência da seria o trágico resultado do que observamos atualmente.
CNXP-opiniao-20200102-58311fca|"Pacto com o Eterno 
Os valores morais da Bíblia nos mostram aquilo que Deus valoriza."
CNXP-opiniao-20200102-58311fca|Jesus veio a este mundo para nos ensinar sobre o que é realmente para nossa vida, nessa busca temos sintonia com Ele (João 14:6), devemos ser movidos pelo amor (Colossenses 3:14).
CNXP-opiniao-20200102-58311fca|Os princípios cristãos se tornaram a Égide contra o relativismo moral, contra o ataque a instituições como a igreja e a família.
CNXP-opiniao-20200102-58311fca|A Égide na mitologia grega era o escudo mágico que Zeus utilizava contra os Titãs e lhe garantia defesa pessoal.
CNXP-opiniao-20200102-58311fca|O Titã é o Estado-Deus opressor que busca suprimir todo o legado cristão para instaurar por intermédio de imediata ruptura uma Nova Ordem.
CNXP-opiniao-20200102-58311fca|Em defesa do Eterno e do transcendente.
CNXP-opiniao-20191228-f68652a7|Desde sua publicação, estudo a lei 13.964/19, que institui o “juiz de garantia” e altera outras normas.
CNXP-opiniao-20191228-f68652a7|Trata-se de matéria extremamente complexa.
CNXP-opiniao-20191228-f68652a7|Conclusão, até agora: bem ou mal, significa uma “revolução” na persecução criminal no Brasil.
CNXP-opiniao-20191228-f68652a7|O diabo mora nos detalhes.
CNXP-opiniao-20191228-f68652a7|Usar a designação “juiz de garantias” para fazer guerra política a favor ou contra não é papel de estudioso do Direito.
CNXP-opiniao-20191228-f68652a7|O nome em si é irrelevante.
CNXP-opiniao-20191228-f68652a7|O que importa é a substância.
CNXP-opiniao-20191228-f68652a7|Ou seja, as regras jurídicas que dão corpo ao instituto e às funções.
CNXP-opiniao-20191228-f68652a7|Vez que a lei 13.964/19 institui o “juiz de garantias” e altera diversas normas, com extrema complexidade e riscos reais para o combate ao crime no Brasil, é juridicamente possível que o presidente da República edite Medida Provisória alterando a sua “vacatio legis” para 1 ano ou mais.
CNXP-opiniao-20191228-f68652a7|A “vacatio legis” de 30 dias, prevista da lei 13.964/19, que institui o “juiz de garantias”, é de direito intertemporal previsto na Lei de Introdução ao Direito Brasileiro; não é de natureza penal ou processual penal.
CNXP-opiniao-20191228-f68652a7|Logo, não se enquadra na vedação do art.
CNXP-opiniao-20191228-f68652a7|62, § 1º, I, “b”, da Constituição.
CNXP-opiniao-20191228-f68652a7|Portanto, é passível de alteração por Medida Provisória.
CNXP-opiniao-20191228-f68652a7|Para ter vislumbre da complexidade embutida na lei 13.964/19, no prazo de 30 dias, devem ser alteradas todas as leis de organização judiciária dos Estados, Distrito Federal e da União, em pleno recesso legislativo, sob pena de nulidade das investigações sem “juiz de garantias”.
CNXP-opiniao-20191228-f68652a7|Alteração de lei de organização judiciária dos Estados para estabelecer a competência do “juiz de garantias” é de iniciativa do respectivo Tribunal de Justiça, a ser aprovada pela Assembleia Legislativa e sancionada pelo governador.
CNXP-opiniao-20191228-f68652a7|A Constituição não atribui nada disso ao CNJ.
CNXP-opiniao-20191228-f68652a7|Urgência e relevância estão presentes para edição de Medida Provisória, alterando a “vacatio legis” da lei 13.964/19.
CNXP-opiniao-20191228-f68652a7|Evitando-se prejuízos para o combate ao crime no Brasil.
CNXP-opiniao-20191228-f68652a7|Os Poderes Executivo, Legislativo, Judiciário, e o Ministério Público terão tempo para as correções necessárias.
CNXP-opiniao-20191227-237e1e1d|A imprensa já percebeu que a esquerda contra Bolsonaro perde em todos os cenários possíveis.
CNXP-opiniao-20191227-237e1e1d|Agora, a estratégia é tentar dividir a direita entre os apoiadores de Moro e Bolsonaro.
CNXP-opiniao-20191227-237e1e1d|A imprensa nunca quis Jair Bolsonaro e isso não mudará.
CNXP-opiniao-20191227-237e1e1d|Vale destacar que bem antes da eleição as mídias tradicionais já conspiravam contra Jair Bolsonaro, pois o mesmo sempre confrontou os interesses espúrios desse setor.
CNXP-opiniao-20191227-237e1e1d|A narrativa foi criada e a estratégia já foi desvendada.
CNXP-opiniao-20191227-237e1e1d|Só entrará nesse jogo quem quiser.
CNXP-opiniao-20191227-b86cb8f5|Desde a aprovação do pacote anticrime, muitos estão comentando sobre a posição do presidente Jair Bolsonaro em manter o juiz de garantias no pacote.
CNXP-opiniao-20191227-b86cb8f5|A todos que estão dizendo que a 'carta branca' que o presidente concedeu ao titular da pasta da Justiça não passou de conversa fiada, ignoram por completo os 12 meses de governo em que Bolsonaro e Moro seguiram totalmente alinhados.
CNXP-opiniao-20191227-b86cb8f5|É interessante analisar como determinadas pessoas não têm o mesmo ímpeto em cobrar do Congresso Nacional a rejeição dos ‘jabutis’ que são acrescentados em propostas como o pacote anticrime, pois, para elas, confrontar os parlamentares que se orgulham por divergir do pensamento da maioria dos brasileiros não é agir de maneira inteligente.
CNXP-opiniao-20191227-b86cb8f5|Inteligente, para eles, é permitir que o Parlamento aprove suas bizarrices e depois cobrar o Presidente pelo veto como se ele fosse o 'Superman tupiniquim' com poder para fazer o que bem entender.
CNXP-opiniao-20191227-b86cb8f5|Por que não culpam o Rodrigo Maia por permitir que um deputado que se orgulha em defender os interesses da criminalidade participe de um grupo de trabalho para analisar justamente o pacote anticrime?
CNXP-opiniao-20191227-b86cb8f5|Cobrem do Congresso aprovar a lei na íntegra, sem qualquer espécie de mudanças.
CNXP-opiniao-20191227-b86cb8f5|Já passou da hora de cobrar os verdadeiros responsáveis por atordoar o Brasil diariamente com propostas ineficazes e atrasadas.
CNXP-opiniao-20191227-b86cb8f5|Vocês querem desgastar o presidente e salvar os verdadeiros culpados disso tudo?
CNXP-opiniao-20191224-e48feb75|Pil-Soo (43) e Eun-Yeong (32) fugiram da Coreia do Norte, e na China, ouviram falar de Jesus e se converteram a Ele.
CNXP-opiniao-20191224-e48feb75|São duas pessoas que, assim como nós, lembram a vinda de Jesus Cristo ao mundo.
CNXP-opiniao-20191224-e48feb75|O Filho de Deus nasceu em um lugar simples e não apropriado para receber o Rei dos reis.
CNXP-opiniao-20191224-e48feb75|Não havia lugar para Ele na estalagem, e Herodes queria matá-lo.
CNXP-opiniao-20191224-e48feb75|Também para cristãos como Pil-Soo e Eun-Yeong, não há lugar neste mundo.
CNXP-opiniao-20191224-e48feb75|Assim como para nós, amanhã será 25 de dezembro para os cristãos da Coreia do Norte, da China e de tantos outros lugares onde a Igreja de Cristo é perseguida.
CNXP-opiniao-20191224-e48feb75|Mas como é o Natal de nossos irmãos em Cristo nesses países?
CNXP-opiniao-20191224-e48feb75|"Pil-Soo
Pil-Soo desliga o alarme do telefone celular e cuidadosamente coloca o dispositivo de volta na mesa de cabeceira."
CNXP-opiniao-20191224-e48feb75|O antigo dispositivo Samsung é sua porta para a Coreia do Norte, a única maneira de ter contato direto com sua família.
CNXP-opiniao-20191224-e48feb75|Ele usa o polegar para digitar o número.
CNXP-opiniao-20191224-e48feb75|Mais do que isso ele não faz, pois ligar é muito perigoso.
CNXP-opiniao-20191224-e48feb75|Seu pai e sua mãe devem entrar em contato com ele.
CNXP-opiniao-20191224-e48feb75|A Bíblia de Pil-Soo já está na mesa da cozinha.
CNXP-opiniao-20191224-e48feb75|Enquanto ele silenciosamente come seu macarrão de arroz, Pil-Soo lê a Bíblia.
CNXP-opiniao-20191224-e48feb75|Quando ele chega ao infanticídio em Belém, Pil-Soo lembra das imagens dos cadáveres de crianças na cidade de onde ele vem.
CNXP-opiniao-20191224-e48feb75|"O ponteiro pequeno do relógio passa o dígito ""9""."
CNXP-opiniao-20191224-e48feb75|Hora de caminhar para a igreja.
CNXP-opiniao-20191224-e48feb75|"Eun-Yeong
Como todas as manhãs, Eun-Yeong acorda cedo."
CNXP-opiniao-20191224-e48feb75|A luz amarela fraca do tubo fluorescente é refletida no teto de aço do quartel no campo de prisioneiros.
CNXP-opiniao-20191224-e48feb75|Na verdade, ela quer se levantar e se ajoelhar para começar o dia com uma oração.
CNXP-opiniao-20191224-e48feb75|Mas ora deitada na cama.
CNXP-opiniao-20191224-e48feb75|Antes mesmo de dizer uma palavra a Deus em silêncio, uma lembrança dela vem à mente: Seu primeiro marido, suas filhas com 18 e 12 anos e filhos de 10 e 9 conversavam alto alegremente, enquanto comiam e bebiam.
CNXP-opiniao-20191224-e48feb75|Sopa, arroz e carne eram abundantes.
CNXP-opiniao-20191224-e48feb75|Ao lado do prato de Eun-Yeong estava a Bíblia, da qual eles acabaram de ler.
CNXP-opiniao-20191224-e48feb75|Eun-Yeong fecha os olhos e enxuga as lágrimas que corriam pelas bochechas.
CNXP-opiniao-20191224-e48feb75|É uma lembrança de um momento que nunca aconteceu.
CNXP-opiniao-20191224-e48feb75|"Pil-Soo
Na chegada, Pil-Soo cumprimenta os outros visitantes."
CNXP-opiniao-20191224-e48feb75|Ele se senta na parte de trás de um canto que geralmente fica vazio.
CNXP-opiniao-20191224-e48feb75|Quando o pastor Choi entra, ele acena para o visitante norte-coreano.
CNXP-opiniao-20191224-e48feb75|É um aceno de entendimento.
CNXP-opiniao-20191224-e48feb75|Além de Choi, ninguém nesta igreja sino-coreana sabe alguma coisa sobre os antecedentes de Pil-Soo.
CNXP-opiniao-20191224-e48feb75|Pil-Soo esfrega o tecido macio da cadeira ao lado dele com a mão.
CNXP-opiniao-20191224-e48feb75|O pai e a mãe dele, idosos, estariam aqui no próximo ano?
CNXP-opiniao-20191224-e48feb75|Ainda há tempo para lhes contar sobre a vinda do Filho do Homem e o sacrifício que Ele fez por Pil-Soo e inúmeras outras pessoas?
CNXP-opiniao-20191224-e48feb75|Ele deve orar hoje, pedir a Deus que os deixe sobreviver no inverno vindouro.
CNXP-opiniao-20191224-e48feb75|Choi gesticula para que as pessoas se levantem para a primeira música.
CNXP-opiniao-20191224-e48feb75|"Eun-yeong
Outras imagens passam pela cabeça de Eun-Yeong."
CNXP-opiniao-20191224-e48feb75|Ela vê a filha mais velha e a si mesma em pé no túmulo do primeiro marido.
CNXP-opiniao-20191224-e48feb75|Depois vêm as memórias de atravessar o rio para a China, o sequestro de contrabandistas de seres humanos, o casamento forçado com um alcoólatra chinês, o nascimento de três filhos, o acidente em que sua filha de 12 anos morreu, o aparecimento na China dela agora crescida, a filha norte-coreana e sua própria prisão.
CNXP-opiniao-20191224-e48feb75|Ela fecha os olhos ainda mais e tenta se concentrar em coisas bonitas: No momento em que ela começou a entender a Bíblia e as conversas que teve com seus filhos sobre Jesus Cristo.
CNXP-opiniao-20191224-e48feb75|Ela sabe: um dia ela estará sentada na mesma mesa com todos eles.
CNXP-opiniao-20191224-e48feb75|"Pil-Soo
Pil-Soo pede desculpas a alguns outros frequentadores da igreja enquanto se esquiva para a saída."
CNXP-opiniao-20191224-e48feb75|Ele pula a ceia de Natal.
CNXP-opiniao-20191224-e48feb75|Ele gosta desses cristãos, mas não pode falar abertamente sobre seu passado.
CNXP-opiniao-20191224-e48feb75|O contato social é arriscado.
CNXP-opiniao-20191224-e48feb75|Ele passa esse dia de Natal sozinho.
CNXP-opiniao-20191224-e48feb75|Talvez seus pais liguem hoje.
CNXP-opiniao-20191224-e48feb75|Então, ele lhes contará sobre o nascimento do Salvador?
CNXP-opiniao-20191224-e48feb75|Além disso, eles não o entenderiam.
CNXP-opiniao-20191224-e48feb75|Pil-Soo eleva seus olhos para o céu.
CNXP-opiniao-20191224-e48feb75|"""Quando você voltará, Senhor?"""
CNXP-opiniao-20191224-e48feb75|"Eun-yeong
Os outros tubos fluorescentes acendem um a um e despertam os outros prisioneiros, que se levantam imediatamente."
CNXP-opiniao-20191224-e48feb75|Eun-Yeong permanece deitada.
CNXP-opiniao-20191224-e48feb75|Não se levanta ainda.
CNXP-opiniao-20191224-e48feb75|Esse momento entre dormir e sair da cama é dela e de Deus.
CNXP-opiniao-20191224-e48feb75|Por um momento, parece que ela está livre e tem seus filhos com ela.
CNXP-opiniao-20191224-e48feb75|Talvez ela não sobreviva ao campo de trabalhos forçados da China e não veja seus filhos novamente nesta vida.
CNXP-opiniao-20191224-e48feb75|Uma coisa que os guardas chineses não podem tirar dela: sua fé no Filho de Deus, que veio ao mundo para salvar o homem.
CNXP-opiniao-20191224-e48feb75|Ele enxugará todas as lágrimas de seus olhos.
CNXP-opiniao-20191224-e48feb75|"Eun-yeong
A noite caiu e os prisioneiros exaustos e famintos estão cambaleando no quartel vazio e frio."
CNXP-opiniao-20191224-e48feb75|Eun-Yeong anseia por um banho.
CNXP-opiniao-20191224-e48feb75|Faz um ano desde a última vez que ela tomou um banho quente.
CNXP-opiniao-20191224-e48feb75|Ela não pode pensar nisso agora.
CNXP-opiniao-20191224-e48feb75|Os prisioneiros se ajoelham e com a cabeça inclinada ouvem o guarda lendo o jornal para eles.
CNXP-opiniao-20191224-e48feb75|"""Hoje é 25 de dezembro"", ele começa."
CNXP-opiniao-20191224-e48feb75|25 de dezembro!
CNXP-opiniao-20191224-e48feb75|O dia favorito do ano de Eun-Yeong, o Natal, o nascimento de seu Salvador.
CNXP-opiniao-20191224-e48feb75|Por um momento, ela se permite pensar na única história de Natal, mas precisa prestar atenção.
CNXP-opiniao-20191224-e48feb75|Caso contrário, ela será punida.
CNXP-opiniao-20191224-e48feb75|E ela quer dormir.
CNXP-opiniao-20191224-e48feb75|O corpo e a cabeça dela estão pesados.
CNXP-opiniao-20191224-e48feb75|"""Algum dia, Senhor, permita-me celebrar o Natal em liberdade com minha família""."
CNXP-opiniao-20191224-e48feb75|Este artigo é baseado em pessoas e situações reais.
CNXP-opiniao-20191224-e48feb75|Pil-Soo está atualmente em um abrigo da organização cristã Portas Abertas e recebe acompanhamento e estudo bíblico, enquanto Eun-Yeong está como prisioneira em um campo de trabalho forçado desconhecido na China, e a Igreja local cuida de seus filhos.
CNXP-opiniao-20191224-e48feb75|Você está orando por eles e pelas centenas de milhares de outros cristãos norte-coreanos neste Natal?
CNXP-opiniao-20191224-e48feb75|"""A oração não é uma preparação para a batalha; oração é a batalha."""
CNXP-opiniao-20191224-e48feb75|Autor: Anne van der Bijl, fundador da Portas Abertas e conhecido no Brasil como 'Irmão André'.
CNXP-opiniao-20191224-e48feb75|A Portas Abertas preparou um livreto de oração que desafia você a viver 30 dias de oração pela Coreia do Norte, descobrindo mais sobre essa nação e vivenciando parte do que eles enfrentam.
CNXP-opiniao-20191224-e48feb75|Confira neste link mais informações de como fazer o download do livreto.
CNXP-opiniao-20191219-3b8847ad|"Nesse sentido, resolvemos listar alguns pontos:
1) Pessoas que não foram nomeadas por Flávio
Existem três casos de pessoas sem qualquer vínculo político com Flávio e que foram alvo de quebra de sigilo."
CNXP-opiniao-20191219-3b8847ad|Todos eram funcionários comissionados no gabinete da liderança do PSL na Alerj e foram demitidas pelo próprio senador.
CNXP-opiniao-20191219-3b8847ad|Os promotores consideram apenas o salário da Alerj e ignoram a remuneração que ele recebe da Polícia Militar.
CNXP-opiniao-20191219-3b8847ad|"3) Saques
Existe um erro na indicação do volume de saques feitos por Queiroz em dois dos três períodos apontados pela operação."
CNXP-opiniao-20191219-3b8847ad|"4) Laranja potencial
Os representantes do MP atribuem ao gabinete de Flávio uma servidora da TV Alerj que acumulava cargo com outro emprego externo."
CNXP-opiniao-20191219-3b8847ad|"5) Patrimônio 
O MP equivoca-se ao falar sobre um negócio que Flávio adquiriu (um imóvel que envolve 12 salas comerciais)."
CNXP-opiniao-20191219-3b8847ad|A promotoria fala que a compra foi feita por R$ 2,6 milhões, quando, na verdade, o parlamentar apenas deteve os direitos sobre os imóveis, que ainda não estavam quitados e continuaram sendo pagos em prestações mensais por outra empresa que assumiu a dívida.
CNXP-opiniao-20191218-d4b5e52d|O conteúdo, que faz menção ao presidente Jair Bolsonaro, recebeu uma titulação ainda mais específica no perfil do Estadão no Twitter: “Bolsonaro fecha 2019 impopular, mas também como favorito para 2022”.
CNXP-opiniao-20191218-d4b5e52d|Em pouco tempo, a matéria já era uma das mais comentadas no Twitter Brasil.
CNXP-opiniao-20191218-d4b5e52d|Diante do título extremamente contraditório, internautas fizeram piadas com a matéria veiculada pela jornalista.
CNXP-opiniao-20191218-d4b5e52d|"Não, Vera Magalhães
Vera, que em seu texto diz que Bolsonaro conclui 2019 com 'recorde de impopularidade', busca sustentar tal afirmação em menções de vetos derrubados, menções a parlamentares que abandonaram o governo e até mesmo os decretos derrotados."
CNXP-opiniao-20191218-d4b5e52d|Vera ainda diz que a rejeição também se dá pela “série de posturas, ações e declarações voltadas contra minorias, chefes de Estados de outros países, a esquerda e quem mais chegar”.
CNXP-opiniao-20191218-d4b5e52d|Mas que minorias são essas, Vera?
CNXP-opiniao-20191218-d4b5e52d|As minorias são ONG's e sindicados que vivem sugando dinheiro público?
CNXP-opiniao-20191218-d4b5e52d|As minorias são pseudos-artistas que já possuem carreira, mas vivem dependendo do Estado para qualquer tipo de produção?
CNXP-opiniao-20191218-d4b5e52d|As minorias são movimentos extremistas de esquerda que em nome da 'arte' que induzem crianças inocentes a tocarem em home nu, ou são aqueles que vão num evento público dizer Jesus é bicha, sim?
CNXP-opiniao-20191218-d4b5e52d|Enquanto aos chefes de Estado, a quem ela se refere?
CNXP-opiniao-20191218-d4b5e52d|A Macron, que envergonhou o Brasil internacionalmente ao veicular uma série de fake news sobre a Amazônia?
CNXP-opiniao-20191218-d4b5e52d|Nunca antes na história deste país se viu tantos 'jornalistas' desconectados com a realidade.
CNXP-opiniao-20191218-d4b5e52d|Quando o leitor pensa que a imprensa chegou ao fundo do poço, eles [da extrema-imprensa] conseguem descer o nível mais ainda.
CNXP-opiniao-20191218-d4b5e52d|A verdade é que a vitória de Jair Bolsonaro representa uma verdadeira derrota dos 'pseudos-especialistas'.
CNXP-opiniao-20191218-d4b5e52d|Eles não conseguem ver, entender, interpretar, toda a enorme mudança que os 'smartphones' e as redes sociais trouxeram ao cenário político do Brasil.
CNXP-opiniao-20191218-d4b5e52d|Sobra empáfia e falta humildade.
CNXP-opiniao-20191218-d4b5e52d|Bolsonaro fecha 2019 em alta e continua sendo o favorito para 2022.
CNXP-opiniao-20191208-0a84e02f|Nesta sexta-feira (6), a adoração a Deus encheu a Casa Branca, quando vários músicos cristãos levantaram o nome de Jesus por meio de louvores entoados.
CNXP-opiniao-20191208-0a84e02f|O líder de louvor da Igreja Bethel, Sean Feucht, postou vídeos do encontro no Instagram.
CNXP-opiniao-20191208-0a84e02f|"Músicos americanos conhecidos no meio cristão - como Brian e Jenn Johnson, Kari Jobe e seu marido Cody Carnes, Eddie James - e a assessora e pastora da Casa Branca, Paula White, foram vistos levantando as mãos e cantando ""Nothing Else"", escrito por Carnes."
